TP,TN,FP,FN,acc,error,precision,recall,TP_rate,FP_rate,specificity,F1_score,wrong_prediction
413,156,15,3,0.969335604770017,0.030664395229982964,0.9649532710280374,0.9927884615384616,0.9927884615384616,0.08771929824561403,0.9122807017543859,0.9786729857819906,18
422,153,6,6,0.979557069846678,0.020442930153321975,0.985981308411215,0.985981308411215,0.985981308411215,0.03773584905660377,0.9622641509433962,0.985981308411215,12
423,151,5,8,0.9778534923339012,0.022146507666098807,0.9883177570093458,0.9814385150812065,0.9814385150812065,0.03205128205128205,0.967948717948718,0.9848661233993016,13
419,151,9,8,0.9710391822827938,0.028960817717206135,0.9789719626168224,0.9812646370023419,0.9812646370023419,0.05625,0.94375,0.9801169590643275,17
415,156,13,3,0.9727427597955707,0.027257240204429302,0.969626168224299,0.992822966507177,0.992822966507177,0.07692307692307693,0.9230769230769231,0.9810874704491725,16
417,154,11,5,0.9727427597955707,0.027257240204429302,0.9742990654205608,0.9881516587677726,0.9881516587677726,0.06666666666666667,0.9333333333333333,0.9811764705882354,16
419,150,9,9,0.969335604770017,0.030664395229982964,0.9789719626168224,0.9789719626168224,0.9789719626168224,0.05660377358490566,0.9433962264150944,0.9789719626168224,18
421,154,7,5,0.979557069846678,0.020442930153321975,0.9836448598130841,0.9882629107981221,0.9882629107981221,0.043478260869565216,0.9565217391304348,0.9859484777517564,12
419,157,9,2,0.9812606473594548,0.018739352640545145,0.9789719626168224,0.995249406175772,0.995249406175772,0.05421686746987952,0.9457831325301205,0.9870435806831567,11
417,153,11,6,0.9710391822827938,0.028960817717206135,0.9742990654205608,0.9858156028368794,0.9858156028368794,0.06707317073170732,0.9329268292682927,0.9800235017626322,17
417,155,11,4,0.9744463373083475,0.02555366269165247,0.9742990654205608,0.9904988123515439,0.9904988123515439,0.06626506024096386,0.9337349397590361,0.9823321554770318,15
