TP,TN,FP,FN,acc,error,precision,recall,TP_rate,FP_rate,specificity,F1_score,wrong_prediction
423,153,5,6,0.9812606473594548,0.018739352640545145,0.9883177570093458,0.986013986013986,0.986013986013986,0.03164556962025317,0.9683544303797469,0.9871645274212368,11
419,154,9,5,0.9761499148211243,0.02385008517887564,0.9789719626168224,0.9882075471698113,0.9882075471698113,0.05521472392638037,0.9447852760736196,0.9835680751173709,14
419,154,9,5,0.9761499148211243,0.02385008517887564,0.9789719626168224,0.9882075471698113,0.9882075471698113,0.05521472392638037,0.9447852760736196,0.9835680751173709,14
419,154,9,5,0.9761499148211243,0.02385008517887564,0.9789719626168224,0.9882075471698113,0.9882075471698113,0.05521472392638037,0.9447852760736196,0.9835680751173709,14
419,154,9,5,0.9761499148211243,0.02385008517887564,0.9789719626168224,0.9882075471698113,0.9882075471698113,0.05521472392638037,0.9447852760736196,0.9835680751173709,14
419,154,9,5,0.9761499148211243,0.02385008517887564,0.9789719626168224,0.9882075471698113,0.9882075471698113,0.05521472392638037,0.9447852760736196,0.9835680751173709,14
419,154,9,5,0.9761499148211243,0.02385008517887564,0.9789719626168224,0.9882075471698113,0.9882075471698113,0.05521472392638037,0.9447852760736196,0.9835680751173709,14
419,154,9,5,0.9761499148211243,0.02385008517887564,0.9789719626168224,0.9882075471698113,0.9882075471698113,0.05521472392638037,0.9447852760736196,0.9835680751173709,14
419,154,9,5,0.9761499148211243,0.02385008517887564,0.9789719626168224,0.9882075471698113,0.9882075471698113,0.05521472392638037,0.9447852760736196,0.9835680751173709,14
419,154,9,5,0.9761499148211243,0.02385008517887564,0.9789719626168224,0.9882075471698113,0.9882075471698113,0.05521472392638037,0.9447852760736196,0.9835680751173709,14
