TP,TN,FP,FN,acc,error,precision,recall,TP_rate,FP_rate,specificity,F1_score,wrong_prediction
420,155,8,4,0.979557069846678,0.020442930153321975,0.9813084112149533,0.9905660377358491,0.9905660377358491,0.049079754601226995,0.950920245398773,0.9859154929577464,12
422,152,6,7,0.9778534923339012,0.022146507666098807,0.985981308411215,0.9836829836829837,0.9836829836829837,0.0379746835443038,0.9620253164556962,0.9848308051341891,13
422,152,6,7,0.9778534923339012,0.022146507666098807,0.985981308411215,0.9836829836829837,0.9836829836829837,0.0379746835443038,0.9620253164556962,0.9848308051341891,13
422,152,6,7,0.9778534923339012,0.022146507666098807,0.985981308411215,0.9836829836829837,0.9836829836829837,0.0379746835443038,0.9620253164556962,0.9848308051341891,13
422,152,6,7,0.9778534923339012,0.022146507666098807,0.985981308411215,0.9836829836829837,0.9836829836829837,0.0379746835443038,0.9620253164556962,0.9848308051341891,13
422,152,6,7,0.9778534923339012,0.022146507666098807,0.985981308411215,0.9836829836829837,0.9836829836829837,0.0379746835443038,0.9620253164556962,0.9848308051341891,13
422,152,6,7,0.9778534923339012,0.022146507666098807,0.985981308411215,0.9836829836829837,0.9836829836829837,0.0379746835443038,0.9620253164556962,0.9848308051341891,13
422,152,6,7,0.9778534923339012,0.022146507666098807,0.985981308411215,0.9836829836829837,0.9836829836829837,0.0379746835443038,0.9620253164556962,0.9848308051341891,13
422,152,6,7,0.9778534923339012,0.022146507666098807,0.985981308411215,0.9836829836829837,0.9836829836829837,0.0379746835443038,0.9620253164556962,0.9848308051341891,13
422,152,6,7,0.9778534923339012,0.022146507666098807,0.985981308411215,0.9836829836829837,0.9836829836829837,0.0379746835443038,0.9620253164556962,0.9848308051341891,13
