TP,TN,FP,FN,acc,error,precision,recall,TP_rate,FP_rate,specificity,F1_score,wrong_prediction
420,155,8,4,0.979557069846678,0.020442930153321975,0.9813084112149533,0.9905660377358491,0.9905660377358491,0.049079754601226995,0.950920245398773,0.9859154929577464,12
411,154,17,5,0.9625212947189097,0.03747870528109029,0.9602803738317757,0.9879807692307693,0.9879807692307693,0.09941520467836257,0.9005847953216374,0.9739336492890994,22
418,155,10,4,0.9761499148211243,0.02385008517887564,0.9766355140186916,0.990521327014218,0.990521327014218,0.06060606060606061,0.9393939393939394,0.9835294117647059,14
414,152,14,7,0.9642248722316865,0.03577512776831346,0.9672897196261683,0.9833729216152018,0.9833729216152018,0.08433734939759036,0.9156626506024096,0.9752650176678446,21
410,154,18,5,0.9608177172061328,0.039182282793867124,0.9579439252336449,0.9879518072289156,0.9879518072289156,0.10465116279069768,0.8953488372093024,0.9727164887307236,23
397,151,31,8,0.9335604770017035,0.06643952299829642,0.927570093457944,0.980246913580247,0.980246913580247,0.17032967032967034,0.8296703296703297,0.9531812725090035,39
414,149,14,10,0.959114139693356,0.04088586030664395,0.9672897196261683,0.9764150943396226,0.9764150943396226,0.08588957055214724,0.9141104294478528,0.9718309859154929,24
419,153,9,6,0.9744463373083475,0.02555366269165247,0.9789719626168224,0.9858823529411764,0.9858823529411764,0.05555555555555555,0.9444444444444444,0.9824150058616647,15
406,159,22,0,0.9625212947189097,0.03747870528109029,0.9485981308411215,1.0,1.0,0.12154696132596685,0.8784530386740331,0.973621103117506,22
414,155,14,4,0.969335604770017,0.030664395229982964,0.9672897196261683,0.9904306220095693,0.9904306220095693,0.08284023668639054,0.9171597633136095,0.9787234042553192,18
419,157,9,2,0.9812606473594548,0.018739352640545145,0.9789719626168224,0.995249406175772,0.995249406175772,0.05421686746987952,0.9457831325301205,0.9870435806831567,11
418,155,10,4,0.9761499148211243,0.02385008517887564,0.9766355140186916,0.990521327014218,0.990521327014218,0.06060606060606061,0.9393939393939394,0.9835294117647059,14
413,156,15,3,0.969335604770017,0.030664395229982964,0.9649532710280374,0.9927884615384616,0.9927884615384616,0.08771929824561403,0.9122807017543859,0.9786729857819906,18
409,141,19,18,0.9369676320272572,0.06303236797274275,0.955607476635514,0.9578454332552693,0.9578454332552693,0.11875,0.88125,0.9567251461988303,37
414,153,14,6,0.9659284497444633,0.034071550255536626,0.9672897196261683,0.9857142857142858,0.9857142857142858,0.08383233532934131,0.9161676646706587,0.9764150943396227,20
417,150,11,9,0.9659284497444633,0.034071550255536626,0.9742990654205608,0.9788732394366197,0.9788732394366197,0.06832298136645963,0.9316770186335404,0.9765807962529274,20
410,151,18,8,0.9557069846678024,0.044293015332197615,0.9579439252336449,0.9808612440191388,0.9808612440191388,0.10650887573964497,0.893491124260355,0.9692671394799054,26
